,Unnamed: 0,state,article_title,url,article_quality,revision_id,state_population,region,regional_division,region_population
7226,21178,Virginia,"Wise County, Virginia","https://en.wikipedia.org/wiki/Wise_County,_Virginia",C,1178752866,8683619,South,South Atlantic,67452940
7227,21179,Virginia,"Wythe County, Virginia","https://en.wikipedia.org/wiki/Wythe_County,_Virginia",C,1169693796,8683619,South,South Atlantic,67452940
7228,21180,Virginia,"York County, Virginia","https://en.wikipedia.org/wiki/York_County,_Virginia",C,1176624311,8683619,South,South Atlantic,67452940
7229,21181,Virginia,"Alexandria, Virginia","https://en.wikipedia.org/wiki/Alexandria,_Virginia",B,1176270225,8683619,South,South Atlantic,67452940
7230,21182,Virginia,"Bristol, Virginia","https://en.wikipedia.org/wiki/Bristol,_Virginia",B,1172656361,8683619,South,South Atlantic,67452940
7231,21183,Virginia,"Buena Vista, Virginia","https://en.wikipedia.org/wiki/Buena_Vista,_Virginia",C,1177346134,8683619,South,South Atlantic,67452940
7232,21184,Virginia,"Charlottesville, Virginia","https://en.wikipedia.org/wiki/Charlottesville,_Virginia",GA,1179344628,8683619,South,South Atlantic,67452940
7233,21185,Virginia,"Chesapeake, Virginia","https://en.wikipedia.org/wiki/Chesapeake,_Virginia",B,1177498283,8683619,South,South Atlantic,67452940
7234,21186,Virginia,"Colonial Heights, Virginia","https://en.wikipedia.org/wiki/Colonial_Heights,_Virginia",B,1169222060,8683619,South,South Atlantic,67452940
7235,21187,Virginia,"Covington, Virginia","https://en.wikipedia.org/wiki/Covington,_Virginia",GA,1169330302,8683619,South,South Atlantic,67452940
7236,21188,Virginia,"Danville, Virginia","https://en.wikipedia.org/wiki/Danville,_Virginia",GA,1176688108,8683619,South,South Atlantic,67452940
7237,21189,Virginia,"Emporia, Virginia","https://en.wikipedia.org/wiki/Emporia,_Virginia",GA,1174387012,8683619,South,South Atlantic,67452940
7238,21190,Virginia,"Fairfax, Virginia","https://en.wikipedia.org/wiki/Fairfax,_Virginia",GA,1175067625,8683619,South,South Atlantic,67452940
7239,21191,Virginia,"Falls Church, Virginia","https://en.wikipedia.org/wiki/Falls_Church,_Virginia",C,1177312743,8683619,South,South Atlantic,67452940
7240,21192,Virginia,"Franklin, Virginia","https://en.wikipedia.org/wiki/Franklin,_Virginia",GA,1170363182,8683619,South,South Atlantic,67452940
7241,21193,Virginia,"Fredericksburg, Virginia","https://en.wikipedia.org/wiki/Fredericksburg,_Virginia",C,1178256264,8683619,South,South Atlantic,67452940
7242,21194,Virginia,"Galax, Virginia","https://en.wikipedia.org/wiki/Galax,_Virginia",GA,1173219237,8683619,South,South Atlantic,67452940
7243,21195,Virginia,"Hampton, Virginia","https://en.wikipedia.org/wiki/Hampton,_Virginia",B,1178925952,8683619,South,South Atlantic,67452940
7244,21196,Virginia,"Harrisonburg, Virginia","https://en.wikipedia.org/wiki/Harrisonburg,_Virginia",GA,1178248304,8683619,South,South Atlantic,67452940
7245,21197,Virginia,"Hopewell, Virginia","https://en.wikipedia.org/wiki/Hopewell,_Virginia",C,1173345591,8683619,South,South Atlantic,67452940
7246,21198,Virginia,"Lexington, Virginia","https://en.wikipedia.org/wiki/Lexington,_Virginia",C,1176128309,8683619,South,South Atlantic,67452940
7247,21199,Virginia,"Lynchburg, Virginia","https://en.wikipedia.org/wiki/Lynchburg,_Virginia",B,1178150523,8683619,South,South Atlantic,67452940
7248,21200,Virginia,"Manassas, Virginia","https://en.wikipedia.org/wiki/Manassas,_Virginia",GA,1178149428,8683619,South,South Atlantic,67452940
7249,21201,Virginia,"Manassas Park, Virginia","https://en.wikipedia.org/wiki/Manassas_Park,_Virginia",C,1177308264,8683619,South,South Atlantic,67452940
7250,21202,Virginia,"Martinsville, Virginia","https://en.wikipedia.org/wiki/Martinsville,_Virginia",GA,1179557489,8683619,South,South Atlantic,67452940
7251,21203,Virginia,"Newport News, Virginia","https://en.wikipedia.org/wiki/Newport_News,_Virginia",B,1177933906,8683619,South,South Atlantic,67452940
7252,21204,Virginia,"Norfolk, Virginia","https://en.wikipedia.org/wiki/Norfolk,_Virginia",B,1179569821,8683619,South,South Atlantic,67452940
7253,21205,Virginia,"Norton, Virginia","https://en.wikipedia.org/wiki/Norton,_Virginia",C,1160458417,8683619,South,South Atlantic,67452940
7254,21206,Virginia,"Petersburg, Virginia","https://en.wikipedia.org/wiki/Petersburg,_Virginia",C,1177840438,8683619,South,South Atlantic,67452940
7255,21207,Virginia,"Poquoson, Virginia","https://en.wikipedia.org/wiki/Poquoson,_Virginia",C,1175736646,8683619,South,South Atlantic,67452940
7256,21208,Virginia,"Portsmouth, Virginia","https://en.wikipedia.org/wiki/Portsmouth,_Virginia",B,1178143509,8683619,South,South Atlantic,67452940
7257,21209,Virginia,"Radford, Virginia","https://en.wikipedia.org/wiki/Radford,_Virginia",GA,1174929714,8683619,South,South Atlantic,67452940
7258,21210,Virginia,"Richmond, Virginia","https://en.wikipedia.org/wiki/Richmond,_Virginia",B,1179467364,8683619,South,South Atlantic,67452940
7259,21211,Virginia,"Roanoke, Virginia","https://en.wikipedia.org/wiki/Roanoke,_Virginia",FA,1179530408,8683619,South,South Atlantic,67452940
7260,21212,Virginia,"Salem, Virginia","https://en.wikipedia.org/wiki/Salem,_Virginia",GA,1173991892,8683619,South,South Atlantic,67452940
7261,21213,Virginia,"Staunton, Virginia","https://en.wikipedia.org/wiki/Staunton,_Virginia",B,1177187603,8683619,South,South Atlantic,67452940
7262,21214,Virginia,"Suffolk, Virginia","https://en.wikipedia.org/wiki/Suffolk,_Virginia",C,1178808034,8683619,South,South Atlantic,67452940
7263,21215,Virginia,"Virginia Beach, Virginia","https://en.wikipedia.org/wiki/Virginia_Beach,_Virginia",GA,1175553693,8683619,South,South Atlantic,67452940
7264,21216,Virginia,"Waynesboro, Virginia","https://en.wikipedia.org/wiki/Waynesboro,_Virginia",C,1167253545,8683619,South,South Atlantic,67452940
7265,21217,Virginia,"Williamsburg, Virginia","https://en.wikipedia.org/wiki/Williamsburg,_Virginia",C,1178917718,8683619,South,South Atlantic,67452940
7266,21218,Virginia,"Winchester, Virginia","https://en.wikipedia.org/wiki/Winchester,_Virginia",B,1179433809,8683619,South,South Atlantic,67452940
7267,21219,Virginia,"Accomack County, Virginia","https://en.wikipedia.org/wiki/Accomack_County,_Virginia",C,1177127699,8683619,South,South Atlantic,67452940
7268,21220,Virginia,"Albemarle County, Virginia","https://en.wikipedia.org/wiki/Albemarle_County,_Virginia",GA,1174935575,8683619,South,South Atlantic,67452940
7269,21221,Virginia,"Alleghany County, Virginia","https://en.wikipedia.org/wiki/Alleghany_County,_Virginia",C,1177381277,8683619,South,South Atlantic,67452940
7270,21222,Virginia,"Amelia County, Virginia","https://en.wikipedia.org/wiki/Amelia_County,_Virginia",C,1176261398,8683619,South,South Atlantic,67452940
7271,21223,Virginia,"Amherst County, Virginia","https://en.wikipedia.org/wiki/Amherst_County,_Virginia",C,1172759600,8683619,South,South Atlantic,67452940
7272,21224,Virginia,"Appomattox County, Virginia","https://en.wikipedia.org/wiki/Appomattox_County,_Virginia",C,1173914155,8683619,South,South Atlantic,67452940
7273,21225,Virginia,"Arlington County, Virginia","https://en.wikipedia.org/wiki/Arlington_County,_Virginia",B,1178256745,8683619,South,South Atlantic,67452940
7274,21226,Virginia,"Augusta County, Virginia","https://en.wikipedia.org/wiki/Augusta_County,_Virginia",C,1163476356,8683619,South,South Atlantic,67452940
7275,21227,Virginia,"Bath County, Virginia","https://en.wikipedia.org/wiki/Bath_County,_Virginia",C,1179190289,8683619,South,South Atlantic,67452940
7276,21228,Virginia,"Bedford County, Virginia","https://en.wikipedia.org/wiki/Bedford_County,_Virginia",C,1175701448,8683619,South,South Atlantic,67452940
7277,21229,Virginia,"Bland County, Virginia","https://en.wikipedia.org/wiki/Bland_County,_Virginia",C,1172622410,8683619,South,South Atlantic,67452940
7278,21230,Virginia,"Botetourt County, Virginia","https://en.wikipedia.org/wiki/Botetourt_County,_Virginia",C,1178411699,8683619,South,South Atlantic,67452940
7279,21231,Virginia,"Brunswick County, Virginia","https://en.wikipedia.org/wiki/Brunswick_County,_Virginia",C,1173345759,8683619,South,South Atlantic,67452940
7280,21232,Virginia,"Buchanan County, Virginia","https://en.wikipedia.org/wiki/Buchanan_County,_Virginia",C,1161252887,8683619,South,South Atlantic,67452940
7281,21233,Virginia,"Buckingham County, Virginia","https://en.wikipedia.org/wiki/Buckingham_County,_Virginia",C,1179396671,8683619,South,South Atlantic,67452940
7282,21234,Virginia,"Campbell County, Virginia","https://en.wikipedia.org/wiki/Campbell_County,_Virginia",C,1177668957,8683619,South,South Atlantic,67452940
7283,21235,Virginia,"Caroline County, Virginia","https://en.wikipedia.org/wiki/Caroline_County,_Virginia",B,1175705267,8683619,South,South Atlantic,67452940
7284,21236,Virginia,"Carroll County, Virginia","https://en.wikipedia.org/wiki/Carroll_County,_Virginia",C,1159576648,8683619,South,South Atlantic,67452940
7285,21237,Virginia,"Charles City County, Virginia","https://en.wikipedia.org/wiki/Charles_City_County,_Virginia",C,1176143424,8683619,South,South Atlantic,67452940
7286,21238,Virginia,"Charlotte County, Virginia","https://en.wikipedia.org/wiki/Charlotte_County,_Virginia",C,1175706369,8683619,South,South Atlantic,67452940
7287,21239,Virginia,"Chesterfield County, Virginia","https://en.wikipedia.org/wiki/Chesterfield_County,_Virginia",B,1166068523,8683619,South,South Atlantic,67452940
7288,21240,Virginia,"Clarke County, Virginia","https://en.wikipedia.org/wiki/Clarke_County,_Virginia",C,1159576984,8683619,South,South Atlantic,67452940
7289,21241,Virginia,"Craig County, Virginia","https://en.wikipedia.org/wiki/Craig_County,_Virginia",C,1172873564,8683619,South,South Atlantic,67452940
7290,21242,Virginia,"Culpeper County, Virginia","https://en.wikipedia.org/wiki/Culpeper_County,_Virginia",C,1177304296,8683619,South,South Atlantic,67452940
7291,21243,Virginia,"Cumberland County, Virginia","https://en.wikipedia.org/wiki/Cumberland_County,_Virginia",C,1175706773,8683619,South,South Atlantic,67452940
7292,21244,Virginia,"Dickenson County, Virginia","https://en.wikipedia.org/wiki/Dickenson_County,_Virginia",C,1159577209,8683619,South,South Atlantic,67452940
7293,21245,Virginia,"Dinwiddie County, Virginia","https://en.wikipedia.org/wiki/Dinwiddie_County,_Virginia",C,1176040618,8683619,South,South Atlantic,67452940
7294,21246,Virginia,"Essex County, Virginia","https://en.wikipedia.org/wiki/Essex_County,_Virginia",C,1175711008,8683619,South,South Atlantic,67452940
7295,21247,Virginia,"Fairfax County, Virginia","https://en.wikipedia.org/wiki/Fairfax_County,_Virginia",B,1177995411,8683619,South,South Atlantic,67452940
7296,21248,Virginia,"Fauquier County, Virginia","https://en.wikipedia.org/wiki/Fauquier_County,_Virginia",C,1177286317,8683619,South,South Atlantic,67452940
7297,21249,Virginia,"Floyd County, Virginia","https://en.wikipedia.org/wiki/Floyd_County,_Virginia",C,1175731895,8683619,South,South Atlantic,67452940
7298,21250,Virginia,"Fluvanna County, Virginia","https://en.wikipedia.org/wiki/Fluvanna_County,_Virginia",C,1177061279,8683619,South,South Atlantic,67452940
7299,21251,Virginia,"Franklin County, Virginia","https://en.wikipedia.org/wiki/Franklin_County,_Virginia",C,1178238427,8683619,South,South Atlantic,67452940
7300,21252,Virginia,"Frederick County, Virginia","https://en.wikipedia.org/wiki/Frederick_County,_Virginia",C,1174839386,8683619,South,South Atlantic,67452940
7301,21253,Virginia,"Giles County, Virginia","https://en.wikipedia.org/wiki/Giles_County,_Virginia",C,1163056257,8683619,South,South Atlantic,67452940
7302,21254,Virginia,"Gloucester County, Virginia","https://en.wikipedia.org/wiki/Gloucester_County,_Virginia",B,1177215259,8683619,South,South Atlantic,67452940
7303,21255,Virginia,"Goochland County, Virginia","https://en.wikipedia.org/wiki/Goochland_County,_Virginia",B,1173720612,8683619,South,South Atlantic,67452940
7304,21256,Virginia,"Grayson County, Virginia","https://en.wikipedia.org/wiki/Grayson_County,_Virginia",C,1168636825,8683619,South,South Atlantic,67452940
7305,21257,Virginia,"Greene County, Virginia","https://en.wikipedia.org/wiki/Greene_County,_Virginia",C,1176840755,8683619,South,South Atlantic,67452940
7306,21258,Virginia,"Greensville County, Virginia","https://en.wikipedia.org/wiki/Greensville_County,_Virginia",C,1173346127,8683619,South,South Atlantic,67452940
7307,21259,Virginia,"Halifax County, Virginia","https://en.wikipedia.org/wiki/Halifax_County,_Virginia",C,1166092103,8683619,South,South Atlantic,67452940
7308,21260,Virginia,"Hanover County, Virginia","https://en.wikipedia.org/wiki/Hanover_County,_Virginia",C,1172882656,8683619,South,South Atlantic,67452940
7309,21261,Virginia,"Henrico County, Virginia","https://en.wikipedia.org/wiki/Henrico_County,_Virginia",B,1178174208,8683619,South,South Atlantic,67452940
7310,21262,Virginia,"Henry County, Virginia","https://en.wikipedia.org/wiki/Henry_County,_Virginia",C,1174411303,8683619,South,South Atlantic,67452940
7311,21263,Virginia,"Highland County, Virginia","https://en.wikipedia.org/wiki/Highland_County,_Virginia",GA,1179512268,8683619,South,South Atlantic,67452940
7312,21264,Virginia,"Isle of Wight County, Virginia","https://en.wikipedia.org/wiki/Isle_of_Wight_County,_Virginia",C,1172934669,8683619,South,South Atlantic,67452940
7313,21265,Virginia,"James City County, Virginia","https://en.wikipedia.org/wiki/James_City_County,_Virginia",B,1176008529,8683619,South,South Atlantic,67452940
7314,21266,Virginia,"King and Queen County, Virginia","https://en.wikipedia.org/wiki/King_and_Queen_County,_Virginia",C,1176205466,8683619,South,South Atlantic,67452940
7315,21267,Virginia,"King George County, Virginia","https://en.wikipedia.org/wiki/King_George_County,_Virginia",C,1177803019,8683619,South,South Atlantic,67452940
7316,21268,Virginia,"King William County, Virginia","https://en.wikipedia.org/wiki/King_William_County,_Virginia",C,1171044243,8683619,South,South Atlantic,67452940
7317,21269,Virginia,"Lancaster County, Virginia","https://en.wikipedia.org/wiki/Lancaster_County,_Virginia",C,1175410763,8683619,South,South Atlantic,67452940
7318,21270,Virginia,"Lee County, Virginia","https://en.wikipedia.org/wiki/Lee_County,_Virginia",C,1178691008,8683619,South,South Atlantic,67452940
7319,21271,Virginia,"Loudoun County, Virginia","https://en.wikipedia.org/wiki/Loudoun_County,_Virginia",C,1176589473,8683619,South,South Atlantic,67452940
7320,21272,Virginia,"Louisa County, Virginia","https://en.wikipedia.org/wiki/Louisa_County,_Virginia",C,1172752518,8683619,South,South Atlantic,67452940
7321,21273,Virginia,"Lunenburg County, Virginia","https://en.wikipedia.org/wiki/Lunenburg_County,_Virginia",C,1159606947,8683619,South,South Atlantic,67452940
7322,21274,Virginia,"Madison County, Virginia","https://en.wikipedia.org/wiki/Madison_County,_Virginia",C,1159607022,8683619,South,South Atlantic,67452940
7323,21275,Virginia,"Mathews County, Virginia","https://en.wikipedia.org/wiki/Mathews_County,_Virginia",GA,1159686921,8683619,South,South Atlantic,67452940
7324,21276,Virginia,"Mecklenburg County, Virginia","https://en.wikipedia.org/wiki/Mecklenburg_County,_Virginia",C,1159687045,8683619,South,South Atlantic,67452940
7325,21277,Virginia,"Middlesex County, Virginia","https://en.wikipedia.org/wiki/Middlesex_County,_Virginia",C,1177439291,8683619,South,South Atlantic,67452940
7326,21278,Virginia,"Montgomery County, Virginia","https://en.wikipedia.org/wiki/Montgomery_County,_Virginia",C,1152594631,8683619,South,South Atlantic,67452940
7327,21279,Virginia,"Nelson County, Virginia","https://en.wikipedia.org/wiki/Nelson_County,_Virginia",C,1178415845,8683619,South,South Atlantic,67452940
7328,21280,Virginia,"New Kent County, Virginia","https://en.wikipedia.org/wiki/New_Kent_County,_Virginia",C,1171659522,8683619,South,South Atlantic,67452940
7329,21281,Virginia,"Northampton County, Virginia","https://en.wikipedia.org/wiki/Northampton_County,_Virginia",C,1166671671,8683619,South,South Atlantic,67452940
7330,21282,Virginia,"Northumberland County, Virginia","https://en.wikipedia.org/wiki/Northumberland_County,_Virginia",C,1172345198,8683619,South,South Atlantic,67452940
7331,21283,Virginia,"Nottoway County, Virginia","https://en.wikipedia.org/wiki/Nottoway_County,_Virginia",C,1160205180,8683619,South,South Atlantic,67452940
7332,21284,Virginia,"Orange County, Virginia","https://en.wikipedia.org/wiki/Orange_County,_Virginia",B,1171107080,8683619,South,South Atlantic,67452940
7333,21285,Virginia,"Page County, Virginia","https://en.wikipedia.org/wiki/Page_County,_Virginia",C,1172540443,8683619,South,South Atlantic,67452940
7334,21286,Virginia,"Patrick County, Virginia","https://en.wikipedia.org/wiki/Patrick_County,_Virginia",C,1172200578,8683619,South,South Atlantic,67452940
7335,21287,Virginia,"Pittsylvania County, Virginia","https://en.wikipedia.org/wiki/Pittsylvania_County,_Virginia",C,1170250578,8683619,South,South Atlantic,67452940
7336,21288,Virginia,"Powhatan County, Virginia","https://en.wikipedia.org/wiki/Powhatan_County,_Virginia",GA,1159751766,8683619,South,South Atlantic,67452940
7337,21289,Virginia,"Prince Edward County, Virginia","https://en.wikipedia.org/wiki/Prince_Edward_County,_Virginia",C,1173346044,8683619,South,South Atlantic,67452940
7338,21290,Virginia,"Prince George County, Virginia","https://en.wikipedia.org/wiki/Prince_George_County,_Virginia",C,1173169934,8683619,South,South Atlantic,67452940
7339,21291,Virginia,"Prince William County, Virginia","https://en.wikipedia.org/wiki/Prince_William_County,_Virginia",C,1176303629,8683619,South,South Atlantic,67452940
7340,21292,Virginia,"Pulaski County, Virginia","https://en.wikipedia.org/wiki/Pulaski_County,_Virginia",C,1159752330,8683619,South,South Atlantic,67452940
7341,21293,Virginia,"Rappahannock County, Virginia","https://en.wikipedia.org/wiki/Rappahannock_County,_Virginia",B,1174224806,8683619,South,South Atlantic,67452940
7342,21294,Virginia,"Richmond County, Virginia","https://en.wikipedia.org/wiki/Richmond_County,_Virginia",C,1166940769,8683619,South,South Atlantic,67452940
7343,21295,Virginia,"Roanoke County, Virginia","https://en.wikipedia.org/wiki/Roanoke_County,_Virginia",C,1175386938,8683619,South,South Atlantic,67452940
7344,21296,Virginia,"Rockbridge County, Virginia","https://en.wikipedia.org/wiki/Rockbridge_County,_Virginia",C,1168629971,8683619,South,South Atlantic,67452940
7345,21297,Virginia,"Rockingham County, Virginia","https://en.wikipedia.org/wiki/Rockingham_County,_Virginia",C,1172930083,8683619,South,South Atlantic,67452940
7346,21298,Virginia,"Russell County, Virginia","https://en.wikipedia.org/wiki/Russell_County,_Virginia",C,1159752983,8683619,South,South Atlantic,67452940
7347,21299,Virginia,"Scott County, Virginia","https://en.wikipedia.org/wiki/Scott_County,_Virginia",C,1172621888,8683619,South,South Atlantic,67452940
7348,21300,Virginia,"Shenandoah County, Virginia","https://en.wikipedia.org/wiki/Shenandoah_County,_Virginia",C,1174079675,8683619,South,South Atlantic,67452940
7349,21301,Virginia,"Smyth County, Virginia","https://en.wikipedia.org/wiki/Smyth_County,_Virginia",C,1178761444,8683619,South,South Atlantic,67452940
7350,21302,Virginia,"Southampton County, Virginia","https://en.wikipedia.org/wiki/Southampton_County,_Virginia",C,1153510493,8683619,South,South Atlantic,67452940
7351,21303,Virginia,"Spotsylvania County, Virginia","https://en.wikipedia.org/wiki/Spotsylvania_County,_Virginia",C,1177202263,8683619,South,South Atlantic,67452940
7352,21304,Virginia,"Stafford County, Virginia","https://en.wikipedia.org/wiki/Stafford_County,_Virginia",C,1175370881,8683619,South,South Atlantic,67452940
7353,21305,Virginia,"Surry County, Virginia","https://en.wikipedia.org/wiki/Surry_County,_Virginia",C,1174236915,8683619,South,South Atlantic,67452940
7354,21306,Virginia,"Sussex County, Virginia","https://en.wikipedia.org/wiki/Sussex_County,_Virginia",C,1177426495,8683619,South,South Atlantic,67452940
7355,21307,Virginia,"Tazewell County, Virginia","https://en.wikipedia.org/wiki/Tazewell_County,_Virginia",C,1172617911,8683619,South,South Atlantic,67452940
7356,21308,Virginia,"Warren County, Virginia","https://en.wikipedia.org/wiki/Warren_County,_Virginia",C,1173161788,8683619,South,South Atlantic,67452940
7357,21309,Virginia,"Washington County, Virginia","https://en.wikipedia.org/wiki/Washington_County,_Virginia",C,1175561145,8683619,South,South Atlantic,67452940
7358,21310,Virginia,"Westmoreland County, Virginia","https://en.wikipedia.org/wiki/Westmoreland_County,_Virginia",C,1169539658,8683619,South,South Atlantic,67452940
7359,21311,Virginia,"Wise County, Virginia","https://en.wikipedia.org/wiki/Wise_County,_Virginia",C,1178752866,8683619,South,South Atlantic,67452940
7360,21312,Virginia,"Wythe County, Virginia","https://en.wikipedia.org/wiki/Wythe_County,_Virginia",C,1169693796,8683619,South,South Atlantic,67452940
7361,21313,Virginia,"York County, Virginia","https://en.wikipedia.org/wiki/York_County,_Virginia",C,1176624311,8683619,South,South Atlantic,67452940
7362,21314,Virginia,"Alexandria, Virginia","https://en.wikipedia.org/wiki/Alexandria,_Virginia",B,1176270225,8683619,South,South Atlantic,67452940
7363,21315,Virginia,"Bristol, Virginia","https://en.wikipedia.org/wiki/Bristol,_Virginia",B,1172656361,8683619,South,South Atlantic,67452940
7364,21316,Virginia,"Buena Vista, Virginia","https://en.wikipedia.org/wiki/Buena_Vista,_Virginia",C,1177346134,8683619,South,South Atlantic,67452940
7365,21317,Virginia,"Charlottesville, Virginia","https://en.wikipedia.org/wiki/Charlottesville,_Virginia",GA,1179344628,8683619,South,South Atlantic,67452940
7366,21318,Virginia,"Chesapeake, Virginia","https://en.wikipedia.org/wiki/Chesapeake,_Virginia",B,1177498283,8683619,South,South Atlantic,67452940
7367,21319,Virginia,"Colonial Heights, Virginia","https://en.wikipedia.org/wiki/Colonial_Heights,_Virginia",B,1169222060,8683619,South,South Atlantic,67452940
7368,21320,Virginia,"Covington, Virginia","https://en.wikipedia.org/wiki/Covington,_Virginia",GA,1169330302,8683619,South,South Atlantic,67452940
7369,21321,Virginia,"Danville, Virginia","https://en.wikipedia.org/wiki/Danville,_Virginia",GA,1176688108,8683619,South,South Atlantic,67452940
7370,21322,Virginia,"Emporia, Virginia","https://en.wikipedia.org/wiki/Emporia,_Virginia",GA,1174387012,8683619,South,South Atlantic,67452940
7371,21323,Virginia,"Fairfax, Virginia","https://en.wikipedia.org/wiki/Fairfax,_Virginia",GA,1175067625,8683619,South,South Atlantic,67452940
7372,21324,Virginia,"Falls Church, Virginia","https://en.wikipedia.org/wiki/Falls_Church,_Virginia",C,1177312743,8683619,South,South Atlantic,67452940
7373,21325,Virginia,"Franklin, Virginia","https://en.wikipedia.org/wiki/Franklin,_Virginia",GA,1170363182,8683619,South,South Atlantic,67452940
7374,21326,Virginia,"Fredericksburg, Virginia","https://en.wikipedia.org/wiki/Fredericksburg,_Virginia",C,1178256264,8683619,South,South Atlantic,67452940
7375,21327,Virginia,"Galax, Virginia","https://en.wikipedia.org/wiki/Galax,_Virginia",GA,1173219237,8683619,South,South Atlantic,67452940
7376,21328,Virginia,"Hampton, Virginia","https://en.wikipedia.org/wiki/Hampton,_Virginia",B,1178925952,8683619,South,South Atlantic,67452940
7377,21329,Virginia,"Harrisonburg, Virginia","https://en.wikipedia.org/wiki/Harrisonburg,_Virginia",GA,1178248304,8683619,South,South Atlantic,67452940
7378,21330,Virginia,"Hopewell, Virginia","https://en.wikipedia.org/wiki/Hopewell,_Virginia",C,1173345591,8683619,South,South Atlantic,67452940
7379,21331,Virginia,"Lexington, Virginia","https://en.wikipedia.org/wiki/Lexington,_Virginia",C,1176128309,8683619,South,South Atlantic,67452940
7380,21332,Virginia,"Lynchburg, Virginia","https://en.wikipedia.org/wiki/Lynchburg,_Virginia",B,1178150523,8683619,South,South Atlantic,67452940
7381,21333,Virginia,"Manassas, Virginia","https://en.wikipedia.org/wiki/Manassas,_Virginia",GA,1178149428,8683619,South,South Atlantic,67452940
7382,21334,Virginia,"Manassas Park, Virginia","https://en.wikipedia.org/wiki/Manassas_Park,_Virginia",C,1177308264,8683619,South,South Atlantic,67452940
7383,21335,Virginia,"Martinsville, Virginia","https://en.wikipedia.org/wiki/Martinsville,_Virginia",GA,1179557489,8683619,South,South Atlantic,67452940
7384,21336,Virginia,"Newport News, Virginia","https://en.wikipedia.org/wiki/Newport_News,_Virginia",B,1177933906,8683619,South,South Atlantic,67452940
7385,21337,Virginia,"Norfolk, Virginia","https://en.wikipedia.org/wiki/Norfolk,_Virginia",B,1179569821,8683619,South,South Atlantic,67452940
7386,21338,Virginia,"Norton, Virginia","https://en.wikipedia.org/wiki/Norton,_Virginia",C,1160458417,8683619,South,South Atlantic,67452940
7387,21339,Virginia,"Petersburg, Virginia","https://en.wikipedia.org/wiki/Petersburg,_Virginia",C,1177840438,8683619,South,South Atlantic,67452940
7388,21340,Virginia,"Poquoson, Virginia","https://en.wikipedia.org/wiki/Poquoson,_Virginia",C,1175736646,8683619,South,South Atlantic,67452940
7389,21341,Virginia,"Portsmouth, Virginia","https://en.wikipedia.org/wiki/Portsmouth,_Virginia",B,1178143509,8683619,South,South Atlantic,67452940
7390,21342,Virginia,"Radford, Virginia","https://en.wikipedia.org/wiki/Radford,_Virginia",GA,1174929714,8683619,South,South Atlantic,67452940
7391,21343,Virginia,"Richmond, Virginia","https://en.wikipedia.org/wiki/Richmond,_Virginia",B,1179467364,8683619,South,South Atlantic,67452940
7392,21344,Virginia,"Roanoke, Virginia","https://en.wikipedia.org/wiki/Roanoke,_Virginia",FA,1179530408,8683619,South,South Atlantic,67452940
7393,21345,Virginia,"Salem, Virginia","https://en.wikipedia.org/wiki/Salem,_Virginia",GA,1173991892,8683619,South,South Atlantic,67452940
7394,21346,Virginia,"Staunton, Virginia","https://en.wikipedia.org/wiki/Staunton,_Virginia",B,1177187603,8683619,South,South Atlantic,67452940
7395,21347,Virginia,"Suffolk, Virginia","https://en.wikipedia.org/wiki/Suffolk,_Virginia",C,1178808034,8683619,South,South Atlantic,67452940
7396,21348,Virginia,"Virginia Beach, Virginia","https://en.wikipedia.org/wiki/Virginia_Beach,_Virginia",GA,1175553693,8683619,South,South Atlantic,67452940
7397,21349,Virginia,"Waynesboro, Virginia","https://en.wikipedia.org/wiki/Waynesboro,_Virginia",C,1167253545,8683619,South,South Atlantic,67452940
7398,21350,Virginia,"Williamsburg, Virginia","https://en.wikipedia.org/wiki/Williamsburg,_Virginia",C,1178917718,8683619,South,South Atlantic,67452940
7399,21351,Virginia,"Winchester, Virginia","https://en.wikipedia.org/wiki/Winchester,_Virginia",B,1179433809,8683619,South,South Atlantic,67452940
7400,3816,Illinois,"Abingdon, Illinois","https://en.wikipedia.org/wiki/Abingdon,_Illinois",GA,1171168511,12582032,Midwest,East North Central,47097779
7401,3817,Illinois,"Addieville, Illinois","https://en.wikipedia.org/wiki/Addieville,_Illinois",Start,1166383449,12582032,Midwest,East North Central,47097779
7402,3818,Illinois,"Addison, Illinois","https://en.wikipedia.org/wiki/Addison,_Illinois",GA,1178418175,12582032,Midwest,East North Central,47097779
7403,3819,Illinois,"Adeline, Illinois","https://en.wikipedia.org/wiki/Adeline,_Illinois",C,1166383508,12582032,Midwest,East North Central,47097779
7404,3820,Illinois,"Albany, Illinois","https://en.wikipedia.org/wiki/Albany,_Illinois",Start,1166384260,12582032,Midwest,East North Central,47097779
7405,3821,Illinois,"Albers, Illinois","https://en.wikipedia.org/wiki/Albers,_Illinois",C,1167076393,12582032,Midwest,East North Central,47097779
7406,3822,Illinois,"Albion, Illinois","https://en.wikipedia.org/wiki/Albion,_Illinois",C,1173966483,12582032,Midwest,East North Central,47097779
7407,3823,Illinois,"Aledo, Illinois","https://en.wikipedia.org/wiki/Aledo,_Illinois",C,1176794799,12582032,Midwest,East North Central,47097779
7408,3824,Illinois,"Alexis, Illinois","https://en.wikipedia.org/wiki/Alexis,_Illinois",C,1166384639,12582032,Midwest,East North Central,47097779
